pipol_url,pipol_id,title,operating_unit,operating_unit_id,type_id,regular,bases,description,pipol_code,spatial_coverage_id,region_id,regions,provinces,pip,typology_id,cip,cip_type_id,trip,rdip,rdc_required,rdc_endorsed,rdc_endorsed_date,neda_secretariat_review_date,neda_submission_date,icc_endorsed_date,icc_approved_date,neda_board_date,sectors,subsectors,technical_readinesses,implementation_risk,project_status_id,iccable,updates,updates_date,pdp_chapter_id,pdp_chapters,expected_outputs,ten_point_agenda,sustainable_development_goals,gad_id,target_start_year,target_end_year,technical_readiness_id,fs_target_2018,fs_target_2019,fs_target_2020,fs_target_2021,fs_target_2022,fs_target_total,has_row,has_rap,has_row_rap,row_affected,rap_affected,row_target_2017,row_target_2018,row_target_2019,row_target_2020,row_target_2021,row_target_2022,row_target_total,rap_target_2017,rap_target_2018,rap_target_2019,rap_target_2020,rap_target_2021,rap_target_2022,rap_target_total,employment_generated,funding_sources,implementation_mode_id,nep_2017,gaa_2017,disbursement_2016,nep_2018,gaa_2018,disbursement_2017,nep_2019,gaa_2019,disbursement_2018,nep_2020,gaa_2020,disbursement_2019,nep_2021,gaa_2021,disbursement_2020,nep_2022,gaa_2022,disbursement_2021,pdp_indicators,investment_target_2016,investment_target_2017,investment_target_2018,investment_target_2019,investment_target_2020,investment_target_2021,investment_target_2022,investment_target_2023,infrastructure_target_2016,infrastructure_target_2017,infrastructure_target_2018,infrastructure_target_2019,infrastructure_target_2020,infrastructure_target_2021,infrastructure_target_2022,infrastructure_target_2023
http://pipol.neda.gov.ph/editproject/9764,9764,"PhilMech - Establishment of the Agricultural Mechanization Design and Prototyping Center (previously named ""Enhancing Local Capability to Design, Develop and Manufacture Agricultural Machinery to Accelerate Mechanization of Philippine Agriculture"")",PhilMech,31,2,0,"['1', '6']","The PHilMech Agricultural Mechanization Design and Prototyping Center will be established where its capability to develop good quality agricultural machineries to be manufactured by local agricultural machinery manufacturers and the capability of local manufacturers to manufacture good quality agricultural machineries will be enhanced.

To accelerate the mechanization of Philippine agriculture and provide men and women farmers and farmers’ organizations better access to good quality locally manufactured agricultural machineries in order to increase farm productivity and income and reduce postharvest losses through the enhancement of local capability to develop and manufacture agricultural machineries with the establishment of Agricultural Mechanization Design and Prototyping Center (AMDPC).",2020-05001-000119,3,3,['3'],['54'],1,7,0,,1,0,0,0,,,,,,,['6'],['19'],['9'],Manufacturers fail to comply with specification requirements,1,0,Approved by KOICA; finalization of pertinent documents and other requirements of KOICA,22/10/2019,8,['14'],"1.1 Detailed specifications and plans of AMDPC
1.2 AMDPC Constructed (1 building)
1.3 Equipment of AMDPC delivered and installed (1 set)
2.1 AMDPC personnel trained in Korea on CAD/CAM, prototyping and manufacturing (including CNC) (1 batch; 8 participants)
2.2 AMDPC personnel locally trained (hands-on) on CAD/CAM, prototyping and manufacturing (including CNC) (1 batch; 15 participants)
2.3 AMDPC utilized in the design, prototyping, testing and/or pre-commercial manufacturing of agricultural machineries (12 technologies and passed the Philippine Agricultural Engineering Standard or PAES)
3.1 Local manufacturers trained (4 batches; 15 participants/batch)
3.2 Technologies licensed to local manufacturers (6 technologies license)","['3', '5', '8']","['1', '8', '9', '17']",,2020,2023,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['1', '3']",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,83000000,183700000,8250000,274950000,0,0,0,0,84800000,0,0,0
http://pipol.neda.gov.ph/editproject/9789,9789,PHilMech - Establishment of the Center for Agri-Fisheries Mechanization Engineering Resource Network (Center for AFMechERN),PHilMech,31,2,0,"['1', '2', '3', '8']","The AFMechERN Center will become a national premier repository of mechanization-related data and information that can be accessed by stakeholders either physically or via the world wide web

The center, with the building and other IT infrastructure,, are necessary for handling additional staff, bigger databases and other information systems for the AFMechERN's nationwide data collection, maintenance and interconnectivities",2020-05001-000115,3,3,['3'],['54'],1,2,0,,1,0,0,0,,,,,,,['5'],[],['9'],"Database and information not reaching intended users. Hence, training of and information  dissemination to intended users",1,0,The program consists of ongoing and continuing projects of which the activities targetted for each year of implementation will have been 100% completed at the end of the year,22/10/2019,8,['14'],AFMechERN building and IT infrastructure established,"['3', '5', '8']","['2', '9', '17']",,2019,2022,4,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,['1'],74,0,0,0,0,0,0,0,25000000,0,10000000,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,25000000,10000000,7000000,3500000,17000000,0,0,0,25000000,10000000,0,0,17000000
http://pipol.neda.gov.ph/editproject/32502,32502,"PHilMech - Estimating and updating the level of mechanization and machine utilization for rice, corn and other crops",PHilMech,31,2,0,['4'],"Level of mechanization of the Philippines continues to lag behind its Asian neighbors. Having a sound estimate of the level of mechanization allows the government to better plan for its interventions, resulting in better allocation and utilization of resources. 

As a commitment to the PDP 2017-2022 per agreement during the Mid-term Updating, PHilMech is expected to update the current level of mechanization for rice, corn and other crops on a regular basis which starts 2020 onwards",2021-05001-000262,2,14,"['15', '1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",['1'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,with completed concept note and project proposal,22/10/2019,8,['14'],updated figures on the level of mechanization and utilization of agricultural  machines,"['3', '5', '8']","['1', '2', '9', '17']",,2020,2021,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '95']",0,0,0,0,5880000,9120000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9468,9468,PHilMech - Extension Support Education and Training Services,PHilMech,31,1,1,"['1', '2', '3', '5']","The PHilMech implements aggressive Extension Support, Education and Training Services for the promotion of appropriate and improved technologies among the various intermediaries, end-users and other stakeholders. Specifically the agency undertakes technology transfer, training and extension of research results to primarily, the intermediaries, e.g. RFOs, LGUs, as well as direct beneficiaries/clients on a limited basis and other stakeholders (manufacturers, policy makers, etc.) of the industry.

To extend and commercialize the technologies developed through R&D to address mechanization and postharvest technology needs of the farmers and other stakeholders in the agriculture sector",2020-05001-000144,2,12,"['15', '1', '2', '3', '40', '41', '5', '6', '7', '8', '10', '11', '12']","['16', '25', '27', '29', '36', '37', '46', '52', '54', '60', '66', '69', '75']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,1,0,The program consists of ongoing and continuing projects of which the activities targetted for each year of implementation will have been 100% completed at the end of the year,19/10/2019,8,['14'],Postharvest and mechanization technologies developed and pilot tested under specific conditions of intended beneficiaries and end-users leading to commercialization; IPR patent applications,"['3', '5', '8']","['2', '9', '17']",,2017,2023,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['1'],74,0,122884000,124860000,0,159415000,159103000,0,100297000,0,99327000,0,0,0,0,0,0,0,0,"['5', '95']",0,119041000,104789000,113751000,140966000,177451000,194700000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32141,32141,PHilMech - Postproduction Loss Assessment of Selected Fruits and Vegetables,PHilMech,31,2,0,"['4', '7']","Due to its highly perishable characteristics, postharvest losses from fruits and vegetables are one of the highest source of losses incurred among agricultural crops. Postproduction loss assessment of selected fruits and vegetables was done in late 2009. Thus, measurement of abovementioned losses has to be updated and estimate new figures for other crops that will serve as baseline.   

As a commitment to the PDP 2017-2022 per agreement during the Mid-term Updating, PHilMech is expected to update and determine the magnitude of postharvest losses of selected fruits and vegetables on a regular basis which starts 2020 onwards.",2021-05001-000234,2,13,"['15', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13']",['54'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,This is a proposed project of PHilMech. They are expected to update and determine the magnitude of postharvest losses of selected fruits and vegetables on a regular basis which starts 2020 onwards.,19/10/2019,8,['14'],updated/established postharvest losses for selected fruits and vegetables,"['1', '5', '8']","['1', '2', '11', '12', '13']",,2020,2022,4,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,5520000,14180000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32525,32525,PHilMech - Rice Competitiveness Enhancement Fund - Mechanization and Training Components,PhilMech,31,2,0,"['1', '2', '3', '8']","The PHilMech in collaboration with DA-RFOs, LGUs, ATI, TESDA will provide and deploy rice farm machinery and equipment to eligible farmers' associations, registered rice cooperatives and LGUs, extension support, education and training services to the beneficiaries.

1. Make accessible to rice farmers the appropriate rice production and postharvest machinery and equipment through the farmer cooperatives, associations (FCA)
2. Promote among Filipino rice farmers the use of efficient and cost reducing rice mechanization interventions
3. Strengthen local agricultural machinery manufacturing industry through aggressive technology development, fabrication and manufacturing",2021-05001-000265,2,14,"['15', '1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']","['2', '3', '5', '8', '10', '14', '16', '17', '18', '20', '24', '26', '27', '28', '29', '30', '33', '34', '35', '36', '37', '38', '39', '40', '42', '44', '48', '49', '52', '54', '55', '56', '57', '58', '59', '60', '61', '62', '66', '68', '69', '71', '74', '75', '77', '80']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,1,0,The program consists of ongoing and continuing projects of which the activities targetted for each year of implementation will have been 100% completed at the end of the year,23/10/2019,8,['14'],"rice production and postharvest machinery and equipment  provided through the farmer cooperatives, associations (FCA)","['3', '5', '8']","['2', '9', '17']",,2019,2023,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,['1'],74,0,0,0,0,0,0,0,5100000000,0,5100000000,0,0,0,0,0,0,0,0,"['4', '5', '95']",0,0,0,5100000000,5100000000,5100000000,5100000000,10200000000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9798,9798,PhilRice - Capacity Enhancement for a Sustainable Source of High-Quality Rice Seeds for Distribution in the Philippines,PhilRice,40,2,0,['4'],The project aims to enhance capacity of PhilRice personnel on devising a strategic stock distribution and distribution/post distribution management system in order to ensure a sustainable source of high-quality rice seeds for seedgrowers and farmers. The project will also improve the technical know-how of PhilRice personnel in the design and layout of modern seed warehouses and stock management system.,2020-05001-000038,2,13,"['1', '2', '3', '40', '41', '5', '6', '8', '9', '10', '12', '13']","['2', '16', '34', '37', '40', '51', '54', '56', '78']",1,2,0,,0,1,0,0,,,,,,,[],[],[],,1,0,Five PhilRIce personnelcapcitated,11/10/2019,8,[],"1. Trained PhilRice officials and project staff/implementers on the following:
a) 5 PhilRice officials on seed value chain; 
b) 14-42 personnel on seed warehousing and stock management; and
c) 4 PhilRice engineers on Korea's seed warehouse design and layout.

2. Seed warehouse design and layout for 11 branch stations drafted , and needed equipment/accessories identified.","['5', '8']",['2'],,2019,2019,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '5', '95', '182']",0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9762,9762,PhilRice - Improvement of Seed Warehouses to Prolong Shelf Life and Maintain Quality of Rice Seeds,PhilRice,40,2,0,['4'],Enhancement of PhilRice seed warehouses at its Central Experiment Station (CES) and in its seven branch and four satellite stations to sustain the supply of seeds year round and  cope with the demand of the customers (seed growers-farmers and line agencies (DA-RFOs) and other government agencies),2020-05001-000039,2,13,"['1', '2', '3', '40', '41', '5', '6', '8', '9', '10', '12', '13']",['8'],1,1,0,,1,1,0,0,,,,,,,['6'],['19'],['9'],Non -approval of funds,2,0,Waiting for approval from the donor agency.,25/10/2019,8,['19'],"1. Modern seed warehouses constructed/improved;
2. Equipment delivered, installed, and tested and warehouse management enhanced; and
3. Philippine personnel and see growers trained","['4', '5', '8']","['2', '9']",,2020,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9481,9481,PhilRice - Strengthening the Rice Biotechnology at PhilRice,PhilRice,40,2,0,"['1', '2']","In harmonization with the DA Administrative Order No. 6 series of 2015, mandating for the strengthening of agricultural biotechnology center at PhilRice, and to adapt/meet the ever-increasing demand for new crop biotechnology products, the project will reinforce the potential of the crop biotechnology center lead by the PhilRice. Furthermore, enhance/strengthen the crop biotechnology center at PhilRice
Project components:
Component 1: Building Construction
Component 2: Acquisition of new equipment
Component 3: Acquisition of laboratory furnitures
Component  4: Monitoring and Evaluation
Component 5: Strengthening of technical capability
Component 6: Networking",2020-05001-000037,2,13,"['1', '2', '3', '40', '41', '6', '8', '9', '13']",['40'],1,1,0,,1,1,0,0,,,,,,,['6'],['19'],['8'],"Implementation Risks: Execution time; procurement process
Mitigation Strrategies: Implementation of project risks assessment",1,0,70% Completion as of September 2019,30/09/2019,8,['19'],"A  state-of-the-art genomics and biotechnology facilities and manpower for the crop/rice sector are to put in place at PhilRice; A focused, resource-efficient, globally competitive and market-driven biotechnology agenda for the country's most important crops developed for sustained implementation;;  Regular training programs on molecular biology and bioinformatics are packaged for different groups in the crop sector; and Strong and beneficial collaborations forged with private sector and international organizations.","['4', '5', '8']","['2', '9']",,2018,2020,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '180', '181']",0,0,191451105,102801875,8000000,0,0,0,0,0,191451105,102801875,8000000,0,0,0
http://pipol.neda.gov.ph/editproject/32649,32649,PhilRice- Measures to Adapt Climate Change and Reduce Greenhouse Gas Emission in the Philippine Agriculture Sector,PhilRice,40,2,0,"['5', '6', '7', '8']","The Project aims to promote wide-scale and sustained AWD adoption in irrigated areas particularly in UPRIIS, MRIIS, and NIA NIS-Region 3 through the provision of capacity building and financial incentives to participating farmers. THis will eventually result a more water resource-efficient rice, cultivation, sustained yield, and mitigation of greenhouse gas emissions from an irrigated production system.",2021-05001-000294,2,3,"['2', '3']","['37', '54', '55', '59', '62', '77']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,with Project Proposal,11/10/2019,8,['11'],"1.AWDis practiced in 90% service areas of UPRIIS, MRIIS, adn NIS Region 3
2, Modified the irrigation schedule  of UPRIIS, MRIIS, and NIS Region 3 suitable to AWD
3. 110,800 farmers in 1108 IAs are trained in MFFS with AWD as banner technology
4.35 rice specialist, 320 NIA staff and 320 local extension officers trained to deliver MFFS training and conduct data collection and filed monitoring
5. 14M tCO2e GHG emission reduced for implementation of climate-sensitive agricultural practices
6. 16% cropping intensity increased through the application of AWD
7. 36000 ha of additional area harvested due to AED adoption at the system level
8. 1,108 field days to be conducted
9. Policy Reform on water scheduling of NIA implemented
10. 1 new article 6 program initiated
11. Learning video and 1 training manual developed
12. protocol and data collection, monitoring, and verification developed","['3', '5']","['1', '2', '13', '17']",,2020,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,0,0,0,141690450,157265159,165642800,67337950,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32877,32877,PhilRice-Adaptation and Technology Dissemination of Machine Transplanting in Selected Areas in the Philippines,PhilRice,40,2,0,['6'],Improve transplanting technology in the Philippines and increase mechanized rice production area,2020-05001-000300,2,6,"['1', '3', '6']","['36', '39', '54', '60']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,"Steering Committee Meeting held on October 25, 2019
Technical Cooperation Project already signed",28/11/2019,8,[],"1. Four (4) cooperatives provided seedling tray preparation and mechanical transplanting services to members
2. 120 former cooperative members adopted seedling and mechanical transplanting technology",['5'],"['1', '2', '3', '17']",,2020,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,3589600,0,0,0,0,0,0,0,0,"['5', '95']",0,0,0,0,3589600,3076800,3076800,5640800,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32879,32879,PhilRice-Adoption and Production of Three-Line Hybrid Rice in Selected Provinces in the Philippines,PhilRice,40,2,0,['6'],"Increased production of high-quality F1 seed and increased productivity in hybrid rice in hybrid rice in Nueva Ecija, La Union, Pangasinan, and Iloilo",2020-05001-000302,2,6,"['1', '3', '6']","['36', '39', '54', '60']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,Technical Cooperation Project already signed,28/11/2019,8,[],"1. 5-75 hybrid seed producers capacitated 
2. 450-500 hybrid rice cultivators capacitated 
3. 10-15 seed producers accredited by the end of the project",['5'],['8'],,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '181']",0,0,0,0,0,3076800,2564000,4615200,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32149,32149,PhilRice-Improving Capacity for Sustainable Source of High Quality Rice Seed for Distribution,PhilRice,40,2,0,['6'],"To improve PhilRice capacity to maintain/prolong the shelf life and quality of seed for a sustainable supply chain.

Construction improvement of seed warehouses with office central command center, seed laboratory, cold storage, and fumigation chamber at PhilRice CES and at branch stations; Provision and installation of modern equipment and vehicles for monitoring and distribution; Capacity enhancement of PhilRice officials/personnel, and project management staff in Korea; and Local/in-country trainings for seed growers in the Philippines",2021-05001-000241,2,13,"['1', '2', '3', '40', '41', '5', '6', '8', '10', '12', '13']","['2', '16', '34', '37', '40', '51', '54', '56', '65']",1,1,1,2,0,1,0,0,,01/07/2020,,,,,[],[],[],,2,0,Preliminary proposal for submission to MAFRA on March 2020,11/10/2019,8,[],"A readily available and sustainable source of high quality seeds; Warehouses improved; and Technical know-how on warehouse, stock and distribution management provided",['5'],"['1', '2', '3', '12', '17']",2,2021,2025,4,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,0,2500000000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32648,32648,PhilRice-Research and Development Service,PhilRice,40,1,1,['2'],"(1) increased productivity, cost-effectiveness, and profitability of rice farming in a sustainable manner; (2) improved rice trade through efficient postproduction, better product quality, and reliable supply and distribution system; (3) enhanced value, availability, and utilization of rice, diversified rice-based farming products, and by-products for better quality, safety, health, nutrition, and income; (4) science-based and supportive rice policy environment; (5) advanced rice science and technology as continuing sources of growth; (6)  enhanced partnerships and knowledge management for rice research for development (R4D); and (7) strengthened institutional capability",2021-05001-000293,1,,[],[],1,1,0,,0,0,0,0,,,,,,,[],[],[],,1,0,"Increase palay yield by 1.0t/ha for irrigated in the project sites. 2018: 4.37 (WS), 4.88 (DS)
Reduced post-harvest losses to12%: in 2018: 11.63",11/10/2019,8,[],"Increased yield by 1.0 t/ha in rainfed, Reduced palay production cost by 30%; Reduce PH losses to 12% by 2022 in the Project sites",['8'],"['1', '2', '3', '5', '12', '13', '17']",,2017,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,440007000,0,0,465915000,0,0,420420973,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,440007000,455915000,358217000,358217000,0,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32261,32261,PRRI - Decision Support System for Rubber Production Using Geographical Information System (GIS) and Remote Sensing Technology,PRRI,29,2,0,['4'],"The development of sustainable and improved production of rubber industry is anchored on proper and well-developed decision making, enhanced productivity to adopt new technology and innovation. An inclusive and globally competitive rubber industry providing sustainable benefits to all stakeholders is envisioned for the Philippine rubber industry, with the goal of increasing the benefits of all the stakeholders, thereby spreading the gains down to the smallholders in the remote barangays in all rubber producing provinces in the regions. For the past year, low production of rubber yield emerges as a major constraint in the rubber industry which is mainly attributed in low pricing, in addition the improper fertilization management/nutrient management, emergence of pests and diseases, uses of unsuited rubber clones for plantation, lack of information on rubber clone agronomic characteristics and natural calamities. The development of technologies to support decision-making in production, pricing, good agricultural practices, market, pest and diseases management. The derived information will be useful for the farmers, planners, and researchers. Philippines Rubber Research Institute (PRRI) needs timely accurate statistics on natural rubber regularly to monitor and to take suitable measures in the interest of the Philippines rubber sector.	

Generally, this study will enable the Philippine Rubber Research Institute (PRRI) to map the areas vulnerable to soil erosion, estimating the area for further cultivation, and clone suitability map through GIS and Remote Sensing technologies. Furthermore this study will assess the spatial distribution of rubber area over different classes of elevation and slope and the traditional rubber clone’s farmer’s preference, it will help to fully understand the dynamics of rubber plantation activity in the rubber traditional regions of the Philippines and understanding the variation in the productivity of rubber ecosystem in the Philippines.",2021-05001-000249,2,14,"['9', '10', '11', '12', '13', '14']","['2', '3', '9', '16', '21', '26', '27', '28', '29', '30', '41', '42', '44', '48', '49', '66', '69', '71', '72', '73', '74', '76', '78', '79', '80', '81', '82', '83', '88']",1,1,0,,1,1,0,0,,,,,,,['5'],[],['9'],"Implementation Risks: Slow to non - participation of the rubber farmer to thier responsibilities of the project. Varying/changing of technologies from time to time. Present technologies may not be suitable for the next/coming years. Slow internet connection may affect the activities in the field. Needs timely accurate data and accuracy of geographical information may affect the project implementation. Logistics, safety and health concern on the project proponents (socio - political concern (e.g. environment, crime, service may not equitable to the society involved, social attitude towards modernization) , infectious diseases (e.g. malaria, dengue).

Mitigation Strategies: Close coordination to the concern agencies to lay down different responsibilities. Establishing contact/networking with the rubber farmer cooperators for their availability, transportation and mobility and other administrative matters/issues to and determination of the desired approach to improve the program. Upgrading and updating the systems to follow the trend of the changing technology.",2,0,"Crafting of proposal methodologies. This program was presented during the collegial review for possible correction and recommendation for the enhancement of the program. Furthermore, approval of the approving bodies is the next steps which will be done before the end of the year.",11/10/2019,8,['19'],"1. Generate decision support tools.
 2. Generate data on the location of rubber.
 3. Create suitable measures in the interest of Rubber sector.
 4. Expansion of production and improvement of plantation/farm productivity by adopting recommended technology and good agricultural practices.",['5'],"['1', '2', '12', '13', '15']",,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '5', '95', '181']",0,0,0,0,0,3000000,2400000,2400000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/31851,31851,PRRI - Establishment of Budwood Garden in Rubber Farmers Cooperatives and Association,PRRI,29,2,0,"['4', '5', '7', '8']","Among the primary reasons for the slow expansion of rubber plantation in the country were lack of supply of quality planting materials, and low price of rubber products. One of the function of Philippine Rubber Research Institute (PRRI)  is to propagate and promote quality rubber planting materials, enable rubber industry stakeholders particularly smallholder rubber farmers to have access to quality rubber trees seedlings and showcase modern production techniques and other support services. With this project, it aims to comprehensively realize the goals of human empowerment and economic development in the countryside through programs and projects that will increase rubber production in the country and improve the quality of life especially in poor rural communities that depend primarily in this industry and to increase the available quality planting materials that are needed in the expansion of rubber areas.	

Specifically, the project aims to: 

(1) To increase production of rubber through distribution of quality planting materials that are needed for the expansion of rubber areas; and
(2) To establish and maintain PRRI Rubber Nursery in support to the distribution of quality planting materials to rubber farmer associations and cooperatives.",2021-05001-000210,2,14,"['41', '7', '8', '9', '10', '11', '12', '14']","['9', '16', '29', '48', '52', '58', '69', '70', '78', '80']",1,1,0,,0,0,0,0,,,,,,,[],[],[],,2,0,"(1) Program proposal was approved by the Executive Director
(2) Initially identified beneficiaries however, it is still subject for site inspection and availability of funds",11/10/2019,8,[],"(1) Established 1 rubber budwood nursery;
(2) Propagated 10,000 quality rubber planting materials;
(3) Distributed 9,500 quality planting materials to rubber farmers association and cooperatives",['5'],"['1', '2', '12', '13']",,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '173']",0,0,0,0,0,3889000,5486000,544000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/31881,31881,PRRI - Establishment of PRRI Laboratories and Shared Facilities,PRRI,29,2,0,['6'],"The PRRI is mandated to consolidate, coordinate and strengthen the national rubber research and development program, while serving as the nerve center for plantation expansion and training activities for rubber producers, processors, and rubber product manufacturers. RA 10089 provides that the PRRI’s integral role in providing an enabling mechanism for technology development and incubation and eventually its diffusion into the natural rubber industry stakeholders in the upstream and downstream sectors.

With this, there is the immediate need to put up the shared facilities and laboratories. The shared facilities will consist of a dormitory, training center and museum while the laboratories will consist of soil, molecular, pest and disease diagnostic, rubber testing and tissue culture laboratory.

The project leads to strengthen the implementation of research and development activities, enhance the current rubber production for adaptation of rubber farmers, develop new technology to increase the rubber production in the country and enhanced  the development of technical expertise of rubber R&D/E workers.",2021-05001-000212,3,9,['9'],['80'],1,1,0,,1,0,0,0,,,,,,,['6'],['18'],['9'],"Implementation Risks: late release of funds; delay procurement of equipment and materials; project slippage

Mitigation Strategies: close coordination with the Chinese Ministry of Agriculture and PRRI Finance staff for the update on the requested budget; pre-procurement will be done on the prior year of implementation; Memorandum of Agreement will be drafted and signed with the contracting agency to ensure target completion date will be achieved",2,0,"(1) Presented during 6th Joint Committee meeting on Agriculture
(2) On-going project proposal evaluation by the DA Clearing House",11/10/2019,8,[],"(1) Established and operationalized shared facilities and laboratories
(2) 5 laboratories, 1 dormitory, 1 training center and 1 rubber museum will be established","['5', '8']","['1', '2', '9', '12', '17']",,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '180', '181']",0,0,0,0,0,100000000,100000000,1000000,0,0,0,0,0,100000000,100000000,1000000
